orf sd.mrna sd.prot mean.mrna mean.prot
YER065C 0.279458663656761 0.333001558706093 -0.3559347414957 0.135584600301162
YER066W 0.288458834851823 0.447383031319763 -0.773728369196469 -0.947777170338455
YER067W 0.237709847667602 0.206096956910046 0.311667881239787 0.872022073717895
YER068W 0.236346860006071 0.228815099707805 0.316487044108015 0.627611331409659
YER069W 0.227270631568973 0.278204489055033 -0.328912491127804 -0.0152832215030896
YER070W 0.259184230798251 0.214051118131065 1.33925543717422 2.27001033639657
YER071C 0.290428423780434 0.296183838191616 -0.203154653830952 -0.155066311999778
YER072W 0.237763959458719 0.230573756634433 1.43601410361656 1.43816798106686
YER073W 0.248319217138777 0.213732838699577 0.724019079403935 1.11310254730083
YER074W 0.270345807538784 0.254737512714198 1.97944091108987 1.73574444361347
YER074W-A 0.283872639681942 0.378263560231007 -0.48136550098137 -0.535715248239432
YER075C 0.294298121916501 0.263214201514035 -0.44410878248266 -0.384887346227012
YER076C 0.280218620029807 0.4038103696296 -0.616144180176548 -0.839359694699545
YER077C 0.275268399808502 0.328719127297258 -0.413799571574898 -0.317586249624471
YER078C 0.276615528081755 0.265621511681483 -0.0814470463260326 0.142260657807498
YER078W-A 0.366367318680827 0.524002428909057 -2.79795318765774 -2.73447172622717
YER079W 0.249379655125596 0.296544941216198 0.277252575915081 0.182547271237392
YER080W 0.251643230139688 0.240961775619445 0.696750627846897 0.839491582038511
YER081W 0.26483551477257 0.211973654581423 0.258619060931647 0.416825836576023
YER082C 0.275639755838783 0.280547414087158 0.27153748529558 0.388350926019374
YER083C 0.263354179581838 0.21960461145766 0.768621625116339 0.637336217496794
YER085C 0.353454754445429 0.454013452042327 -2.05113016460568 -2.06586318211199
YER086W 0.220692332990461 0.21553686362569 1.03057483995621 1.03455027728531
YER087C-B 0.282628511243312 0.411163852191469 -0.140261145597544 -0.214273087445143
YER087W 0.237021396872117 0.313570250362371 -0.410305666205122 -0.3542885466888
YER088C 0.235676935477421 0.22643332017775 0.813203560210036 0.660355322384318
YER089C 0.20983586405923 0.244966656691763 0.83247807999538 0.894161718290988
YER090W 0.250716568856863 0.222550415865709 0.849992413142374 1.09942147346595
YER091C 0.255760445219145 0.246862855451146 1.64645042381003 2.35386487270023
YER092W 0.28196120294007 0.240496894732742 0.407877476407615 0.381432214861666
YER093C 0.2565063970966 0.377570772330027 -0.321072140216125 -0.580404220126482
YER093C-A 0.258791408711493 0.322238138287503 -0.339593700719929 -0.195971208769729
YER094C 0.231842339082062 0.295451680751725 1.15215916809548 0.684712671240088
YER095W 0.230479349530615 0.233657506942799 0.379402641816041 0.76846757186071
YER096W 0.255003416177459 0.386957288210905 -1.67920980054069 -1.63100470076131
YER098W 0.273890989326267 0.298749975357067 -0.829295665282413 -0.828925732661935
YER099C 0.236861429083933 0.23467068397244 0.385046440998567 0.566187506652777
YER100W 0.230039501920725 0.258719336343669 0.437287699293633 0.27293786909562
YER101C 0.238090183735366 0.294112302980636 -0.586383463741253 -0.361036031533931
YER102W 0.278488149334347 0.236629970806917 2.34973350865097 2.03613012348095
YER103W 0.24822082754438 0.231936738639199 0.485606613896207 0.778946942233075
YER104W 0.280278780535809 0.329921260883556 -0.847551859517476 -0.866274937086688
YER105C 0.247009673549856 0.217524520543265 0.38178579883822 0.550458020280025
YER106W 0.311591081438821 0.455766526155268 -1.40105415234149 -1.28802465406072
YER107C 0.25979952895578 0.231105386828935 0.58736250987339 0.503542468226361
YER109C 0.272334124280552 0.465030385150571 -0.933829982933178 -1.11977008981149
YER110C 0.261912381780689 0.234790055529909 1.23364694206728 1.69853279884941
YER111C 0.247008279648487 0.2815634034169 -0.25548639575631 -0.288018924148988
YER112W 0.259175738159187 0.202611403496742 0.479092752849991 0.581367559547487
YER113C 0.265195222457712 0.268120235637642 0.0189880322388874 0.110977458682724
YER114C 0.282932381284759 0.241333702129102 0.133350404930693 0.267804539113247
YER115C 0.29026801469544 0.381288602047524 -0.290190297206158 -0.566482524577436
YER116C 0.298302649004576 0.436417824168483 -0.691166744637745 -0.853162292140855
YER117W 0.271725488521824 0.375510874192445 1.97478562289045 1.11871227013942
YER118C 0.26308437211358 0.218903624968133 0.509976853688617 0.540936183715741
YER119C 0.291946879058148 0.387308812518812 -0.256780713574797 -0.547065889351052
YER120W 0.230617015821712 0.196789195862629 1.25853776709567 1.14041222149633
YER121W 0.325294063226 0.415883154492187 -1.17860352795979 -1.2405505057565
YER122C 0.269587934111112 0.242549071622347 0.650913296360989 0.80394842629611
YER123W 0.261286582927703 0.236991199918992 -0.00129158999517395 0.214536552829213
YER124C 0.270591202013932 0.277684988329096 0.710828840893358 0.355975824430224
YER125W 0.268637404250209 0.303153115029122 0.405562536773369 0.178901693469918
YER126C 0.225201349104404 0.220257347869114 1.11860625889322 1.57451409783343
YER127W 0.256013580862408 0.278460686208761 0.48961089094655 0.275859272466649
YER128W 0.237459703372819 0.260268375652252 -0.214007119965602 0.246122905539191
YER129W 0.207833201886749 0.263727941909345 -0.295885438126866 -0.278018378044367
YER130C 0.274766115877293 0.436892689593334 -0.309295112477541 -0.641170548584041
YER131W 0.245125734078732 0.229874876814768 2.30740136777396 2.27926309293701
YER132C 0.269018775146764 0.260433340060768 -0.0179145963548043 0.120297879979443
YER133W 0.249394725921099 0.203924488141809 1.2578462081444 1.46767732652233
YER134C 0.239496003649357 0.253552682457039 0.386865124534762 0.626851073613061
YER136W 0.233996837561495 0.220870239430754 1.24262090602183 1.25078332308994
YER137C 0.267665379907589 0.340856855567347 -0.531888698780756 -0.709989659964428
YER138C 0.265484680649389 0.373203634357471 0.216780608426249 -0.345293879953903
YER138W-A 0.303325416236465 0.36151552116243 -0.719297180061605 -0.906112070252063
YER139C 0.244984588086691 0.29468424517379 -0.220833173397589 0.0896200981192063
YER140W 0.283151509518512 0.423029952056096 -0.465827350950703 -0.687607573255788
YER141W 0.281907095437821 0.270689005763483 0.602328275091266 0.658508549156439
YER142C 0.282801607701558 0.363153011803332 -0.415158400368759 -0.506302663895811
YER143W 0.209482046014125 0.220133164315576 0.188839282831848 0.346797067508869
YER144C 0.276013672218766 0.288518754546973 -0.330734821251459 -0.40415632213555
YER145C 0.229356754056992 0.239648983541949 0.969376792127648 1.1520995010938
YER146W 0.251824450120729 0.364832587282755 0.772128758397015 0.370584568622789
YER147C 0.275618515863648 0.321339736698463 -0.489386380735135 -0.307742689704902
YER148W 0.212265391242491 0.231652218634235 1.01838808581572 0.819593405109782
YER149C 0.277349749210544 0.238555659247497 -0.101522228913683 0.299457771121495
YER150W 0.269704836924139 0.368389374842278 -0.241335778710965 -0.608938344759957
YER151C 0.264690214716176 0.215901217434589 0.194908543260443 0.655331567177732
YER152C 0.253322933313865 0.247028290692869 0.527257203422119 0.327380433580587
YER153C 0.276021230074249 0.300203256849852 -0.715672997370215 -0.705955650802407
YER154W 0.260059264135857 0.252353980427347 0.71730335244925 0.864138939387128
YER155C 0.222324844642675 0.213050141947587 0.574800065711313 0.611684792888725
YER156C 0.228407118146758 0.231641904573118 1.02180791415729 0.903197022436237
YER157W 0.223211517256031 0.220657216170937 -0.102564581960565 0.32966759597436
YER158C 0.289474397489646 0.364823278889698 -0.699645827438584 -0.622280954567332
YER159C 0.245693385815138 0.229505120675923 0.904484282876083 0.858378967174549
YER160C 0.293661818713873 0.394058045704288 0.215011241771043 -0.277416931396034
YER161C 0.231736922906483 0.23344367111315 0.192034698738792 0.309736023369303
YER162C 0.223012477724056 0.23363600096811 -0.503833607617487 -0.314722456160803
YER163C 0.2562732305908 0.287933565060094 0.257957531838158 0.171611154751892
YER164W 0.237838170658144 0.234995770572394 0.447312787748585 0.494270150120044
YER165W 0.267372388354774 0.236334040535891 1.87447479518466 2.39010926469213
YER166W 0.240862944238876 0.244197951605558 0.16910669481493 0.283713877461045
YER167W 0.256693582204985 0.373069534738931 0.0587427082450992 -0.20463100327958
YER168C 0.268370077553615 0.24389631069745 0.205544440559256 0.699394454559131
YER169W 0.259568071957931 0.284907812799535 -0.0156864204774761 0.0279569346044766
YER170W 0.260556534396339 0.313849352805578 -0.390341146780762 -0.367908124250071
YER171W 0.276289310375336 0.316250573392918 0.0631113028980332 0.401597775048375
YER172C 0.245144370345618 0.237571316150511 -0.0348220635420534 0.248521003311986
YER173W 0.25430350079999 0.32324665867612 -0.391236145994498 -0.427871661098464
YER174C 0.259722968990548 0.218948915803737 0.20886822326819 0.295905521627932
YER175C 0.264153599135381 0.293900244545295 -0.288289119703061 -0.147353029669577
YER175W-A 0.391260637318408 0.469276074594975 -2.1482189608374 -2.1510756703898
YER176W 0.223534191265606 0.213983773193684 0.13550375728105 0.284440244290982
YER177W 0.234327718268177 0.22054793420778 2.54095038777478 2.43291917385816
YER178W 0.269411328720727 0.240142833243982 1.84209010796799 1.63121491310718
YER179W 0.288027547367181 0.431979101947116 -1.30593058999621 -1.35269371086137
YER180C 0.281505864629517 0.381583413909596 -0.614963057347596 -0.891143258352433
YER180C-A 0.374026068500319 0.443827590369125 -1.77594251649528 -1.61295865728315
YER182W 0.287466242010981 0.308427385162328 -0.0850693633087913 0.0428116047834773
YER183C 0.304244366166992 0.296494074305532 -0.0327042700645482 -0.173981439956768
YER184C 0.312209241259537 0.409638070774593 -1.12433944136094 -1.27610159316163
YER185W 0.297462204207719 0.444482684786438 -1.45330800954487 -1.40275123594577
YER186C 0.250456901332211 0.356115531248012 -0.142603450069164 -0.499400477130074
YER187W 0.299405845680952 0.401685674716753 -0.548366663023203 -0.784391908871236
YER188C-A 0.337173902295617 0.441074020869305 -2.30560880408166 -2.27411274033955
YER189W 0.321708605088612 0.42685168236953 -1.76331475216966 -1.72129447418521
YER190W 0.321754996554209 0.440279022041134 -0.837289297242558 -1.05112019651654
YFL001W 0.273783919487569 0.228385419723607 0.1136278803399 0.381218272485248
YFL002C 0.213222053769566 0.244853343798553 0.381072593336459 0.513220776865921
YFL002W-A 0.366172680035722 0.501772705795449 -2.77195118557554 -2.6704038883358
YFL003C 0.344929468383431 0.389244948036472 -0.995999539883235 -1.09346374900432
YFL004W 0.262983369762258 0.218935649727661 0.920932325781649 0.854689533324261
YFL005W 0.225305437804586 0.308163581388708 1.00025122755457 0.675344710249788
YFL007W 0.270148146662234 0.212221580189264 0.0622029789193119 0.23061266649861
YFL008W 0.250671629884596 0.251058954208814 -0.0578214603418843 0.428628099738995
YFL009W 0.256433928279258 0.306585141582269 0.0830770069754101 -0.184481299590973
YFL010C 0.270761030342837 0.258915344887088 1.00972251651478 0.788032631321541
YFL010W-A 0.325296588766687 0.376204208480101 -1.53571546942224 -1.53268482187141
YFL011W 0.367273034717015 0.47855119368573 -1.9498296902052 -1.78006186883927
YFL012W 0.32250255901314 0.391227136416569 -1.73509711022329 -1.70721244322295
YFL013C 0.256722323556553 0.242332138939681 0.11200782243046 0.259664767983319
YFL014W 0.224719907328119 0.243121391277314 0.373970739159792 0.577977540285182
YFL016C 0.254375530140848 0.245182852488997 0.610164061126694 0.749506479829166
YFL017C 0.305695107058557 0.30557039896164 0.359637902008146 0.313000028210494
YFL017W-A 0.251708092742328 0.243772437572535 0.0860142019228796 0.357240208363133
YFL018C 0.198514675913943 0.243528296752507 1.26800454128017 1.48575956812136
YFL020C 0.321628841252399 0.47709871627703 -1.39398568120863 -1.47519530895176
YFL021W 0.259878712404577 0.269889840799794 0.197868495720644 0.158335550498239
YFL022C 0.271665399434931 0.371844910351787 1.34063791124697 1.03944143692037
YFL023W 0.216652360622317 0.222949050891755 -0.0130404106136404 0.224632488223928
YFL024C 0.256784140626028 0.311031330383758 -0.167207268257629 -0.164160208680083
YFL025C 0.330148584042631 0.406872683380644 -0.292540726001426 -0.574347799118511
YFL026W 0.248869820471928 0.231196088216078 1.28951299023413 1.10306766351514
YFL027C 0.240172488330706 0.299159043137484 -0.16730964348957 -0.27803228987985
YFL028C 0.23552749841842 0.28669147374666 0.45114593369164 0.352178901631489
YFL029C 0.27789416073729 0.322007483259575 -0.383072153576745 -0.448722789527665
YFL030W 0.280095368374292 0.318156597604333 -0.824038327007874 -0.643301047003233
YFL031W 0.222220171947012 0.304814596895092 1.29445394583759 0.752490396688358
YFL033C 0.3092691198501 0.3530663309447 -0.197518429098626 -0.342942474957186
YFL034C-A 0.270731109469813 0.230391614795402 0.873002138490635 1.4907351981876
YFL034C-B 0.271622501799941 0.256545996797431 -0.419705064116282 -0.0417809516012896
YFL034W 0.246697661216598 0.300428517313603 -0.223607986732934 -0.083574744954751
YFL036W 0.27448802497802 0.268360679134516 0.45059913706939 1.05733131331295
YFL037W 0.289554211654535 0.310595039028535 1.36624890078012 1.11040602635747
YFL038C 0.235794891068746 0.34018013945257 1.37964238340974 0.878710238930322
YFL039C 0.273706391449787 0.363774154832725 2.65494015150607 2.18020633789111
YFL040W 0.313899807219026 0.448578239796699 -1.6988513173315 -1.70571455179432
YFL041W 0.229885343143028 0.230226233966972 0.362119898812496 0.604581295115182
YFL041W-A 0.370751527412479 0.453359803160832 -1.74749360907247 -1.77971595793253
YFL042C 0.280059238118186 0.396859178781055 -0.458740092926252 -0.604139241704431
YFL044C 0.280669567825567 0.286622449776197 0.0449637913032405 0.118573587393229
YFL045C 0.281148924058119 0.3047310767592 1.49710567981752 1.07365623754462
YFL046W 0.248726336150827 0.337013190991866 0.026199420888143 -0.319213718791555
YFL047W 0.269418469067884 0.217623261841721 0.0479089441309756 0.216567446606923
YFL048C 0.239466529188851 0.189716673699056 0.7057724531812 0.878571433760735
YFL049W 0.217064747698292 0.27503878918427 0.0296385574929455 0.205157559760427
YFL050C 0.286178201495476 0.321935553885753 -0.65610937137932 -0.340468908982335
YFL051C 0.261648244156103 0.414867159400894 -1.4373171561589 -1.49810168508417
YFL052W 0.322353743074008 0.431642104948978 -1.69468784649077 -1.72572373317923
YFL053W 0.32229181008138 0.374169312404101 -1.38050554080191 -1.33889615515854
YFL054C 0.309952896163712 0.397688885175579 -0.981068916996677 -1.13238338694621
YFL055W 0.307661474705695 0.423805728598477 -1.10940073283074 -1.28258021104075
YFL056C 0.308402363507144 0.384658435924673 -1.21164852398589 -1.27784139439783
YFL057C 0.290807183254326 0.405627268181645 -0.345110134989982 -0.688768471465178
YFL058W 0.308949362011127 0.418906135664374 -1.96211760157941 -1.99378284758217
YFL059W 0.29451469924298 0.42414218286104 -0.930292476504547 -0.944454798232825
YFL060C 0.277341517260458 0.33691679626232 -1.37903939401849 -1.17527886877943
YFL061W 0.314303137426649 0.412620919161112 -2.53906550336086 -2.47323290111106
YFL062W 0.275118594683533 0.405095661223143 -0.640558363808177 -0.817078628080171
YFL064C 0.313686933324692 0.439758843481881 -1.25847865104412 -1.42908624502427
YFL065C 0.33582041877162 0.484805415732799 -1.94031744596621 -1.93382261176532
YFL066C 0.331485341106948 0.415893227561053 -0.622004939707714 -0.802480088470486
YFL067W 0.340140677152487 0.444521552331062 -1.32249301830445 -1.47107793288094
YFL068W 0.333017217813698 0.452302157209699 -1.78275764389699 -1.76998912425856
YFR001W 0.252456016967846 0.208030455308389 0.446946117982686 0.555639474703377
YFR002W 0.239993903666208 0.259682287645312 0.507781671710827 0.86877311043464
YFR003C 0.259158497680144 0.279132918152289 0.122447781113853 -0.103260784007758
YFR004W 0.246273566131234 0.250560353195541 1.18965848824389 1.30474170337345
YFR005C 0.288088325535431 0.303107953114115 -0.262181015685734 -0.535537017969849
YFR006W 0.253683328133288 0.298039527501604 0.539477145424104 0.40956527411309
YFR007W 0.276207428602748 0.391744967913496 -0.562007123927016 -0.577965728436728
YFR008W 0.280511599311438 0.351806025394231 -0.843732788080293 -0.64096641251086
YFR009W 0.270657174920295 0.236574264570419 1.00925220637574 1.32551970346064
YFR010W 0.224298585108312 0.245011799498776 0.753979370002199 0.569156012662538
YFR011C 0.22634927523184 0.238879734253671 0.577198475090234 0.675768271805382
YFR012W 0.305023698714824 0.436052687240695 -1.7829170801134 -1.72821979705118
YFR012W-A 0.352949381797304 0.467646595695372 -2.26420965446493 -2.16463501326681
YFR013W 0.240021951708875 0.244283632767459 0.0225600003066142 0.211182794123905
YFR014C 0.247888051515951 0.286639764929973 0.170641287509346 0.121330089478906
YFR015C 0.273286012939473 0.24528994677147 -0.0605303400935793 0.37962600189553
YFR016C 0.255793911800093 0.236707234946891 0.0633102782146858 0.321951114855273
YFR017C 0.240755816104065 0.242600622156683 -0.0432141977784185 0.00908553862077522
YFR018C 0.282147614340186 0.300985511866307 0.101482403369783 0.111280112850802
YFR019W 0.245501879192207 0.273174258797362 -0.642336205146604 -0.698086302314764
YFR021W 0.281155760121776 0.221047131147442 -0.263464690207564 0.0786113622931473
YFR022W 0.276238771814368 0.376739267830626 -0.769601565807662 -0.967372685643645
YFR023W 0.312796444351529 0.435470037509658 -1.70019135411566 -1.71215028110493
YFR024C-A 0.257005431470978 0.224505563564102 0.618205380454756 0.812188117017537
YFR025C 0.253590438538337 0.277318810314783 0.133884507509398 0.219125436892146
YFR026C 0.254151350732655 0.284773512705579 -0.731084717596734 -0.557961215247568
YFR027W 0.276481774543419 0.361495317829681 -1.38378615519929 -1.48067257496734
YFR028C 0.245233216018885 0.243079105304022 0.255008041458347 0.417369939027182
YFR029W 0.263797759108252 0.37664354254734 -0.498662134953875 -0.633503993849019
YFR030W 0.205984927074692 0.223632316153267 0.0992450154955681 0.145423011757219
YFR031C 0.266771178905132 0.272978093191478 -0.0176516053367771 0.115185822098531
YFR031C-A 0.207481851680505 0.233908899012354 2.22544840049485 1.88406447054884
YFR032C 0.362512958912082 0.480981558558688 -1.50614839348666 -1.57315584660192
YFR032C-A 0.272152266879455 0.228994752059443 2.07621179215942 2.09858097240945
YFR032C-B 0.368219689244832 0.479957870386633 -1.77996470103588 -1.80120213977509
YFR033C 0.226647039377053 0.190090651073027 1.10467685368986 0.877387081268042
YFR034C 0.267011868562716 0.374060529186697 -0.0134364278339582 -0.209553271158508
YFR035C 0.28930575364047 0.428382595534537 -1.09284906279045 -1.18556314840609
YFR036W 0.287633965276944 0.452990343557292 -0.285195665808721 -0.621009034614503
YFR037C 0.229225193048853 0.22686497072864 0.829549390825398 0.907930647467098
YFR038W 0.251571181927843 0.330848420682666 -0.303858107557219 -0.40701110899306
YFR039C 0.248098073701957 0.275623112701289 -0.0537927267754129 0.101886273949935
YFR040W 0.269023484118868 0.21210154766482 0.371733082164982 0.618402632683288
YFR041C 0.237844196717078 0.268255806591717 0.110139933303078 0.284735417298833
YFR042W 0.267727237024991 0.318557299463335 -0.286890029889091 -0.516973909950135
YFR043C 0.281305104946675 0.3657910852697 -0.464899854942003 -0.594267090148372
YFR044C 0.262616355574877 0.234894903553467 1.49692145456645 1.45149180414748
YFR045W 0.29694889269525 0.387101002910956 -0.672791500602897 -0.670708669616057
YFR046C 0.261555914408331 0.306888102872682 -0.698736236310903 -0.476261462282945
YFR047C 0.233029541102508 0.231382184174195 0.519058715656032 0.31270660167343
YFR048W 0.264901022005559 0.226127508933661 0.0478160896355169 0.110066120901129
YFR049W 0.243196244264124 0.23675067079051 0.224372137060303 0.407329611848395
YFR050C 0.25160031263575 0.195094089833313 1.39234718686459 1.50634209933873
YFR051C 0.25575155007004 0.229341838694844 1.22602608032878 1.34513226119039
YFR052W 0.249049713151354 0.191177697613384 0.974922801104305 1.25152304111109
YFR053C 0.253644078952186 0.227531370353098 1.19193242646913 1.21113922235112
YFR055W 0.258613683476973 0.308726638919702 0.257315844527899 0.0705748489824884
YFR057W 0.359745132887257 0.512694106958908 -2.37692638713453 -2.27493337179349
YGL001C 0.238479953797445 0.209805289707671 0.878762905464856 0.91525246905672
YGL002W 0.297819430767299 0.358293594506919 0.125832279775348 -0.256489357336699
YGL003C 0.315386110162657 0.363106243980472 -0.657285210002699 -0.754174331907695
YGL004C 0.265492640632153 0.207123062736605 -0.175171068392514 0.0641781529749642
YGL005C 0.25050229988008 0.283050932275122 0.0532794782486173 0.0249093659277138
YGL006W 0.229882516038585 0.327140587677754 0.00464143871829565 -0.383441705139196
YGL006W-A 0.347395165159823 0.452410416934692 -2.49364614892487 -2.31844611674065
YGL007C-A 0.317856296343111 0.37311232409874 -1.96955993329394 -1.85987899085397
YGL008C 0.261803337529566 0.234410695095551 2.71690544297371 2.58858667212064
YGL009C 0.251469049873404 0.2669776025148 1.68513640265197 2.0289544535306
YGL010W 0.292873436911452 0.213521423192757 -0.251048958378301 -0.19734197319371
YGL011C 0.250504253023833 0.234444490300043 1.47148124707528 1.57817862728396
YGL012W 0.21122508255047 0.237203055803432 1.33167365314225 1.01139812528785
YGL013C 0.229932499176424 0.296341208559825 0.154613781003918 0.0761698037488251
YGL014W 0.256263566123613 0.232284445112689 0.580355082774601 0.535714127651325
YGL015C 0.314429602442021 0.459807086303769 -1.58464971604443 -1.63423390480042
YGL016W 0.252493765810469 0.27581032864836 0.11353020972866 0.491306332917543
YGL017W 0.257093435018244 0.297375111816777 -0.235050154040657 -0.0302000019499628
YGL018C 0.276619940114071 0.30904137249227 -0.587411835968283 -0.135517737580193
YGL019W 0.241484259105984 0.242483926128748 0.728115402181219 0.782742183942347
YGL020C 0.240939100908228 0.220591383128745 0.635661316731033 0.786318473295379
YGL021W 0.280248922895307 0.271452063358965 -0.0164654613528312 -0.0100065531241704
YGL022W 0.26816785242453 0.224926196579204 0.959210812991566 0.922498250101203
YGL023C 0.289134956423951 0.354729721722624 0.0233140965733475 -0.146386654248462
YGL025C 0.263476027703243 0.298131388703029 -0.246175796802129 -0.210149424724785
YGL026C 0.2345372974266 0.231880310979588 1.53511997016468 1.62226072497977
YGL027C 0.237390233192884 0.287171008152052 0.242305086647922 0.304883872005604
YGL028C 0.270142953925721 0.247719347740274 0.738332412266272 0.750787555909646
YGL029W 0.241019945293321 0.216904293529273 0.49615252891587 0.642102919703096
YGL030W 0.250540452324826 0.289079028451527 2.06053998982058 1.72208627928159
YGL031C 0.277713840377204 0.231767539117309 2.53184987280952 2.37524166578996
YGL032C 0.26536693252116 0.30169914299751 0.660069264712007 0.260001080188815
YGL033W 0.29257818031805 0.47116713124842 -2.31553089886798 -2.27365583533741
YGL035C 0.255199279700299 0.208306642007511 0.29272768067565 0.243172112483477
YGL036W 0.243111794852721 0.291656147661991 -0.0604421849534938 -0.221047685230139
YGL037C 0.254293230284194 0.22518715992113 1.61466500773096 1.36831167221185
YGL038C 0.222183868987283 0.244376406627538 0.294464585761892 0.57062031366392
YGL039W 0.262601301276744 0.251173610490136 0.411130336064243 0.404665097304682
YGL040C 0.242898325939815 0.2215069009943 1.03200141548598 1.16035666137747
YGL041C-B 0.346630999321329 0.452794111288276 -1.89160004109838 -1.87346973567362
YGL041W-A 0.363675806452664 0.41074643920137 -1.18019142471021 -0.888737190197234
YGL043W 0.255649752797166 0.232790651016608 0.403584936832037 0.732605923407018
YGL044C 0.243401656274532 0.29123275091518 0.219025075727505 0.287749713919944
YGL045W 0.264535529745744 0.292536477569685 -0.599197329426377 -0.486031298816898
YGL047W 0.26856244570465 0.326539406324089 -0.0620219300182312 -0.0153670700553236
YGL048C 0.252993520853886 0.230774486283589 1.25590924130731 1.30565646000934
YGL049C 0.273102972898121 0.201739294263628 0.470034762645815 0.826095923758164
YGL050W 0.261605104830427 0.273048294703796 0.0708076506410641 0.189481547806437
YGL051W 0.310301697980745 0.442055465508104 -1.1175556442987 -1.29689183339572
YGL053W 0.25993747739923 0.27882673296755 -0.287285875737548 -0.358329291534789
YGL054C 0.241113690598077 0.239377114157356 1.33556090834239 1.24106442453663
YGL055W 0.267072248777641 0.290042614703364 1.65665458319743 1.30111243045034
YGL056C 0.238005844011623 0.242602850188171 0.35827138529355 0.802239436744334
YGL057C 0.268812608001637 0.356485433043655 -0.771413784074778 -0.742242628896259
YGL058W 0.253402634307833 0.235979329556903 0.554334188793726 0.740629299598688
YGL059W 0.252317853110134 0.321655933168974 -0.593875705856302 -0.541800592302337
YGL060W 0.284777002307654 0.275316351038755 -0.0303923550452396 0.0762696522891869
YGL061C 0.265319858514209 0.242466627621095 -0.224259370015421 0.121576959688007
YGL062W 0.235379934835353 0.19054308085335 0.764874792474092 1.24495595508102
YGL063W 0.266863693760134 0.403257849492056 -0.711136351165564 -0.902319870691756
YGL064C 0.271503148992554 0.335529638119372 -0.438303767676351 -0.281696965419539
YGL065C 0.255334934274419 0.246581382972014 0.0458752062004513 0.180119114827903
YGL066W 0.275754878302021 0.30972953363826 -0.337867483082472 -0.271372386676544
YGL067W 0.240453144282102 0.226252297985186 0.284159215952723 0.171623762422856
YGL068W 0.235141413743174 0.247425433310558 0.885640910566206 0.979237709264592
YGL070C 0.202108820287365 0.236530354403406 0.637537689204649 0.778645092836945
YGL071W 0.273732491076319 0.292917104417301 0.0438017006067937 -0.0362896263197535
YGL073W 0.265808067005547 0.337926998462313 -0.0376306090060481 -0.220201378125705
YGL075C 0.291124798790533 0.262589500378329 -0.819786906858407 -0.229770224240524
YGL076C 0.23704582805088 0.236718251133112 2.4289732716668 2.26206723622141
YGL077C 0.246911711107412 0.260713981132977 0.60269475595365 0.717298653100051
YGL078C 0.26248702155821 0.242521010245647 1.23777482271822 1.42489113873338
YGL079W 0.266659105281033 0.293768512033927 0.08438936711928 -0.0788089371950265
YGL080W 0.236532691238887 0.258988392856346 0.635760851009589 0.278984602695991
YGL081W 0.28743149613659 0.437478915587404 -1.51895140883397 -1.58512762637501
YGL082W 0.262685439600064 0.227217207712066 0.514982960812225 0.627439120275648
YGL083W 0.28555947796286 0.259453733505091 -0.0282007500092156 0.091368188000524
YGL084C 0.258927259603038 0.22167037831145 0.23769864887144 0.273701631299565
YGL085W 0.243969026724391 0.330277440449101 -0.580571835950616 -0.603571238964473
YGL086W 0.241490203847795 0.28045497781453 0.0575024041909333 0.029266627495025
YGL087C 0.239539311952585 0.257183082893594 0.664395777766089 0.610356737573131
YGL089C 0.296773683368029 0.412029609668855 -0.351600407757959 -0.659406959301055
YGL090W 0.261424085961595 0.31407516930049 -0.730919503938984 -0.482329442028714
YGL091C 0.220307595052453 0.344273864733335 0.294985538804713 -0.00348267130079725
YGL092W 0.305225555173368 0.225828876097525 0.356128871336583 0.685306443172036
YGL093W 0.296230790563941 0.35458664200892 -0.381090510189361 -0.34705119275916
YGL094C 0.270625827490648 0.339651183485775 -0.024707233326629 0.00102624189210106
YGL095C 0.233107119941012 0.248950510351271 0.0898453458476437 0.309121495313165
YGL096W 0.288403784535482 0.438227792454648 -0.647018073391107 -0.854466143252228
YGL097W 0.262903431961577 0.235337909052821 0.880354255988603 1.13309934860702
YGL098W 0.241005761208309 0.234798742221916 0.0990140171890227 0.141888096461238
YGL099W 0.272714344285825 0.255042084747683 0.63653238507848 1.04954883461038
YGL100W 0.258460947799584 0.271803704256858 0.600709175820713 0.255675167954036
YGL101W 0.249641337823503 0.234037191360438 0.472536216892869 0.499246552494508
YGL103W 0.272775870952201 0.357526317224247 2.61734268574975 1.868665452541
YGL104C 0.309109401550788 0.385261466005894 -0.655815887422109 -0.92924019540743
YGL105W 0.218843059160489 0.243822334619939 2.10899654844957 2.01902010187595
YGL106W 0.271211316175849 0.326640822518303 1.1296687564159 0.866146973548325
YGL107C 0.257556540775625 0.240332710476045 0.386639379266977 0.623244071518197
YGL108C 0.278254422510035 0.290737989014749 -0.0719782957780693 0.0402149229066355
YGL110C 0.235372536773676 0.225096847398621 -0.113896160308054 0.29461129459992
YGL111W 0.264800050308001 0.254479507199654 0.572275564965498 0.532095278930604
YGL112C 0.270173189194196 0.223970811176783 0.406832267585575 0.495599631041565
YGL113W 0.288915840844041 0.318083190639988 -0.64954055602507 -0.769211465952735
YGL114W 0.291633900113611 0.360458412585095 -0.100379163152863 -0.369396918331174
YGL115W 0.295890218679419 0.205226158598724 0.748992417562916 0.85204664427072
